row_num,game_id,game_url,game_date,game_time_et,away_team,home_team,away_team_full_name,home_team_full_name,game_number_this_day,game_number_this_day_and_time,tv,local_tv,radio,arena,city,away_team_espn_abbr,home_team_espn_abbr
24,0022300084,https://www.nba.com/game/bkn-vs-dal-0022300084,2023-10-27,8:30 pm,BKN,DAL,Brooklyn Nets,Dallas Mavericks,8,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|101.9 FM / 660 AM,Bally Sports SW-DAL|YES,,,bkn,dal
25,0022300085,https://www.nba.com/game/lac-vs-uta-0022300085,2023-10-27,9:30 pm,LAC,UTA,LA Clippers,Utah Jazz,9,1,LEAGUE PASS,KSL 97.5 FM / S: KBMG 106.3 FM|AM 570 KLAC/S: KWKW,KJZZ|KTLA,,,lac,uth
26,0022300086,https://www.nba.com/game/orl-vs-por-0022300086,2023-10-27,10:00 pm,ORL,POR,Orlando Magic,Portland Trail Blazers,10,1,LEAGUE PASS,Rip City Radio 620|WYGM 96.9FM / 740AM,ROOT SPORTS/ROOT SPORTS Plus|Bally Sports Florida,,,orl,por
27,0022300087,https://www.nba.com/game/gsw-vs-sac-0022300087,2023-10-27,10:00 pm,GSW,SAC,Golden State Warriors,Sacramento Kings,11,2,ESPN,Sactown Sports 1140 AM|95.7 The Game,NBCSCA|NBC Sports Bay Area,,,gsw,sac
28,0022300088,https://www.nba.com/game/chi-vs-det-0022300088,2023-10-28,7:00 pm,CHI,DET,Chicago Bulls,Detroit Pistons,1,1,LEAGUE PASS,950 AM|670 The Score,Bally Sports DET|NBC Sports Chicago,,,chi,det
29,0022300089,https://www.nba.com/game/mem-vs-was-0022300089,2023-10-28,7:00 pm,MEM,WAS,Memphis Grizzlies,Washington Wizards,2,2,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|ESPN 92.9FM/680AM,MNMT|Bally Sports SE-MEM,,,mem,was
30,0022300090,https://www.nba.com/game/nyk-vs-nop-0022300090,2023-10-28,7:00 pm,NYK,NOP,New York Knicks,New Orleans Pelicans,3,3,NBA TV,WRNO 99.5FM|ESPN NY 98.7,Bally Sports New Orleans|MSG,,,nyk,no
31,0022300091,https://www.nba.com/game/ind-vs-cle-0022300091,2023-10-28,7:30 pm,IND,CLE,Indiana Pacers,Cleveland Cavaliers,4,1,LEAGUE PASS,WTAM/WMMS/La Mega|93.5/107.5 The Fan,Bally Sports Ohio|Bally Sports Indiana,,,ind,cle
32,0022300092,https://www.nba.com/game/phi-vs-tor-0022300092,2023-10-28,7:30 pm,PHI,TOR,Philadelphia 76ers,Toronto Raptors,5,2,LEAGUE PASS,TSN Radio 1050|97.5 The Fanatic,SN|NBC Sports Philadelphia,,,phi,tor
33,0022300093,https://www.nba.com/game/mia-vs-min-0022300093,2023-10-28,8:00 pm,MIA,MIN,Miami Heat,Minnesota Timberwolves,6,1,LEAGUE PASS,WQAM 560 / S: WAQI 710,Bally Sports North|Bally Sports Sun,,,mia,min
34,0022300094,https://www.nba.com/game/uta-vs-phx-0022300094,2023-10-28,10:00 pm,UTA,PHX,Utah Jazz,Phoenix Suns,7,1,NBA TV,KMVP 98.7 / S: KSUN|KSL 97.5 FM / S: KBMG 106.3 FM,AZ Family 3TV / AZ Family Sports Network 44|KJZZ,,,uth,phx
35,0022300095,https://www.nba.com/game/den-vs-okc-0022300095,2023-10-29,3:30 pm,DEN,OKC,Denver Nuggets,Oklahoma City Thunder,1,1,LEAGUE PASS,WWLS/WKY|Altitude Sports Radio 92.5 FM,Bally Sports OK|Altitude,,,den,okc
36,0022300096,https://www.nba.com/game/gsw-vs-hou-0022300096,2023-10-29,7:00 pm,GSW,HOU,Golden State Warriors,Houston Rockets,2,1,LEAGUE PASS,790 AM / S: 93.3 FM|95.7 The Game,Space City Home Network|NBC Sports Bay Area,,,gsw,hou
37,0022300097,https://www.nba.com/game/atl-vs-mil-0022300097,2023-10-29,7:00 pm,ATL,MIL,Atlanta Hawks,Milwaukee Bucks,3,2,LEAGUE PASS,620 AM/103.3 FM WTMJ|WZGC,Bally Sports WI|Bally Sports SE-ATL,,,atl,mil
38,0022300098,https://www.nba.com/game/por-vs-phi-0022300098,2023-10-29,7:30 pm,POR,PHI,Portland Trail Blazers,Philadelphia 76ers,4,1,LEAGUE PASS,97.5 The Fanatic|Rip City Radio 620,NBC Sports Philadelphia|ROOT SPORTS/ROOT SPORTS Plus,,,por,phi
39,0022300099,https://www.nba.com/game/sas-vs-lac-0022300099,2023-10-29,9:00 pm,SAS,LAC,San Antonio Spurs,LA Clippers,5,1,LEAGUE PASS,AM 570 KLAC/S: KWKW|WOAI/KXTN,Bally Sports SoCal|Bally Sports SW-SA,,,sas,lac
40,0022300100,https://www.nba.com/game/lal-vs-sac-0022300100,2023-10-29,9:00 pm,LAL,SAC,Los Angeles Lakers,Sacramento Kings,6,2,LEAGUE PASS,Sactown Sports 1140 AM|ESPN LA 710/1330 KWKW,NBCSCA|Spectrum SportsNet,,,lal,sac
41,0022300101,https://www.nba.com/game/bkn-vs-cha-0022300101,2023-10-30,7:00 pm,BKN,CHA,Brooklyn Nets,Charlotte Hornets,1,1,LEAGUE PASS,WFNZ 92.7 FM|101.9 FM / 660 AM,Bally Sports SE-CHA|YES,,,bkn,cha
42,0022300102,https://www.nba.com/game/chi-vs-ind-0022300102,2023-10-30,7:00 pm,CHI,IND,Chicago Bulls,Indiana Pacers,2,2,LEAGUE PASS,93.5/107.5 The Fan|670 The Score,Bally Sports Indiana|NBC Sports Chicago,,,chi,ind
43,0022300103,https://www.nba.com/game/bos-vs-was-0022300103,2023-10-30,7:00 pm,BOS,WAS,Boston Celtics,Washington Wizards,3,3,LEAGUE PASS,The Team 980 AM / WFED 1500 AM|ROCK 92.9,MNMT|NBC Sports Boston,,,bos,was
44,0022300104,https://www.nba.com/game/min-vs-atl-0022300104,2023-10-30,7:30 pm,MIN,ATL,Minnesota Timberwolves,Atlanta Hawks,4,1,LEAGUE PASS,WZGC,Bally Sports SE-ATL|Bally Sports North,,,min,atl
45,0022300105,https://www.nba.com/game/por-vs-tor-0022300105,2023-10-30,7:30 pm,POR,TOR,Portland Trail Blazers,Toronto Raptors,5,2,LEAGUE PASS,Sportsnet 590|Rip City Radio 620,TSN|ROOT SPORTS PLUS,,,por,tor
46,0022300106,https://www.nba.com/game/dal-vs-mem-0022300106,2023-10-30,8:00 pm,DAL,MEM,Dallas Mavericks,Memphis Grizzlies,6,1,LEAGUE PASS,ESPN 92.9FM/680AM|97.1 FM / S: 99.1 FM,Bally Sports SE-MEM|Bally Sports SW-DAL,,,dal,mem
47,0022300107,https://www.nba.com/game/mia-vs-mil-0022300107,2023-10-30,8:00 pm,MIA,MIL,Miami Heat,Milwaukee Bucks,7,2,LEAGUE PASS,620 AM/103.3 FM WTMJ|WQAM 560 / S: WAQI 710,Bally Sports WI|Bally Sports Sun,,,mia,mil
48,0022300108,https://www.nba.com/game/gsw-vs-nop-0022300108,2023-10-30,8:00 pm,GSW,NOP,Golden State Warriors,New Orleans Pelicans,8,3,NBA TV,WRNO 99.5FM|95.7 The Game,Bally Sports New Orleans|NBC Sports Bay Area,,,gsw,no
49,0022300109,https://www.nba.com/game/det-vs-okc-0022300109,2023-10-30,8:00 pm,DET,OKC,Detroit Pistons,Oklahoma City Thunder,9,4,LEAGUE PASS,WWLS/WKY|Alt 98.7,Bally Sports OK|BSDET Extra,,,det,okc
50,0022300110,https://www.nba.com/game/uta-vs-den-0022300110,2023-10-30,9:00 pm,UTA,DEN,Utah Jazz,Denver Nuggets,10,1,LEAGUE PASS,Altitude Sports Radio 92.5 FM|KSL 1160 AM & 102.7 FM / S: KBMG 106.3 FM,Altitude|KJZZ,,,uth,den
51,0022300111,https://www.nba.com/game/orl-vs-lal-0022300111,2023-10-30,10:30 pm,ORL,LAL,Orlando Magic,Los Angeles Lakers,11,1,NBA TV,ESPN LA 710/1330 KWKW|WYGM 96.9FM / 740AM,Spectrum SportsNet|Bally Sports Florida,,,orl,lal
52,0022300112,https://www.nba.com/game/nyk-vs-cle-0022300112,2023-10-31,7:30 pm,NYK,CLE,New York Knicks,Cleveland Cavaliers,1,1,TNT,WTAM/WMMS/La Mega|ESPN NY 98.7,MSG,,,nyk,cle
53,0022300113,https://www.nba.com/game/sas-vs-phx-0022300113,2023-10-31,10:00 pm,SAS,PHX,San Antonio Spurs,Phoenix Suns,2,1,TNT,KMVP 98.7 / S: KSUN|WOAI/KXTN,,,,sas,phx
54,0022300114,https://www.nba.com/game/orl-vs-lac-0022300114,2023-10-31,10:30 pm,ORL,LAC,Orlando Magic,LA Clippers,3,1,LEAGUE PASS,AM 570 KLAC/S: KWKW|WYGM 96.9FM / 740AM,Bally Sports SoCal|Bally Sports Florida,,,orl,lac
55,0022300115,https://www.nba.com/game/por-vs-det-0022300115,2023-11-01,7:00 pm,POR,DET,Portland Trail Blazers,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|Rip City Radio 620,Bally Sports DET|ROOT SPORTS/ROOT SPORTS Plus,,,por,det
56,0022300116,https://www.nba.com/game/mil-vs-tor-0022300116,2023-11-01,7:00 pm,MIL,TOR,Milwaukee Bucks,Toronto Raptors,2,2,LEAGUE PASS,TSN Radio 1050|620 AM/103.3 FM WTMJ,TSN|Bally Sports WI,,,mil,tor
57,0022300117,https://www.nba.com/game/was-vs-atl-0022300117,2023-11-01,7:30 pm,WAS,ATL,Washington Wizards,Atlanta Hawks,3,1,LEAGUE PASS,WZGC|The Team 980 AM / WFED 1500 AM,Bally Sports SE-ATL|MNMT,,,was,atl
58,0022300118,https://www.nba.com/game/ind-vs-bos-0022300118,2023-11-01,7:30 pm,IND,BOS,Indiana Pacers,Boston Celtics,4,2,LEAGUE PASS,98.5 The Sports Hub|93.5/107.5 The Fan,NBC Sports Boston|Bally Sports Indiana,,,ind,bos
59,0022300119,https://www.nba.com/game/bkn-vs-mia-0022300119,2023-11-01,7:30 pm,BKN,MIA,Brooklyn Nets,Miami Heat,5,3,LEAGUE PASS,WQAM 560 / S: WAQI 710|101.9 FM / 660 AM,Bally Sports Sun|YES,,,bkn,mia
60,0022300120,https://www.nba.com/game/cle-vs-nyk-0022300120,2023-11-01,7:30 pm,CLE,NYK,Cleveland Cavaliers,New York Knicks,6,4,LEAGUE PASS,ESPN NY 98.7|WTAM/WMMS/La Mega,MSG|Bally Sports Ohio,,,cle,nyk
61,0022300121,https://www.nba.com/game/nop-vs-okc-0022300121,2023-11-01,7:30 pm,NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,7,5,ESPN,WWLS/WKY|WRNO 99.5FM,Bally Sports OK|Bally Sports New Orleans,,,no,okc
62,0022300122,https://www.nba.com/game/cha-vs-hou-0022300122,2023-11-01,8:00 pm,CHA,HOU,Charlotte Hornets,Houston Rockets,8,1,LEAGUE PASS,790 AM / S: 93.3 FM|WFNZ 92.7 FM,Space City Home Network|Bally Sports SE-CHA,,,cha,hou
63,0022300123,https://www.nba.com/game/den-vs-min-0022300123,2023-11-01,8:00 pm,DEN,MIN,Denver Nuggets,Minnesota Timberwolves,9,2,LEAGUE PASS,Altitude Sports Radio 950 AM,Bally Sports North|Altitude,,,den,min
64,0022300124,https://www.nba.com/game/chi-vs-dal-0022300124,2023-11-01,8:30 pm,CHI,DAL,Chicago Bulls,Dallas Mavericks,10,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|670 The Score,Bally Sports SW-DAL|NBC Sports Chicago,,,chi,dal
65,0022300125,https://www.nba.com/game/mem-vs-uta-0022300125,2023-11-01,9:00 pm,MEM,UTA,Memphis Grizzlies,Utah Jazz,11,1,LEAGUE PASS,KSL 97.5 FM / S: KBMG 106.3 FM|ESPN 92.9FM/680AM,KJZZ|Bally Sports SE-MEM,,,mem,uth
66,0022300126,https://www.nba.com/game/sac-vs-gsw-0022300126,2023-11-01,10:00 pm,SAC,GSW,Sacramento Kings,Golden State Warriors,12,1,LEAGUE PASS,95.7 The Game|Sactown Sports 1140 AM,NBC Sports Bay Area|NBCSCA,,,sac,gsw
67,0022300127,https://www.nba.com/game/lac-vs-lal-0022300127,2023-11-01,10:00 pm,LAC,LAL,LA Clippers,Los Angeles Lakers,13,2,ESPN,ESPN LA 710/1330 KWKW|AM 570 KLAC/S: KWKW,Spectrum SportsNet|Bally Sports SoCal,,,lac,lal
68,0022300128,https://www.nba.com/game/tor-vs-phi-0022300128,2023-11-02,7:00 pm,TOR,PHI,Toronto Raptors,Philadelphia 76ers,1,1,NBA TV,97.5 The Fanatic|Sportsnet 590,NBC Sports Philadelphia|SN,,,tor,phi
69,0022300129,https://www.nba.com/game/det-vs-nop-0022300129,2023-11-02,8:00 pm,DET,NOP,Detroit Pistons,New Orleans Pelicans,2,1,LEAGUE PASS,WRNO 99.5FM|950 AM,Bally Sports New Orleans|Bally Sports DET,,,det,no
70,0022300130,https://www.nba.com/game/orl-vs-uta-0022300130,2023-11-02,9:00 pm,ORL,UTA,Orlando Magic,Utah Jazz,3,1,LEAGUE PASS,KSL 97.5 FM / S: KBMG 106.3 FM|WYGM 96.9FM / 740AM,KJZZ|Bally Sports Florida,,,orl,uth
71,0022300131,https://www.nba.com/game/sas-vs-phx-0022300131,2023-11-02,10:00 pm,SAS,PHX,San Antonio Spurs,Phoenix Suns,4,1,NBA TV,KMVP 98.7 / S: KSUN|WOAI/KXTN,AZ Family 3TV / AZ Family Sports Network 44|Bally Sports SW-SA,,,sas,phx
72,0022300001,https://www.nba.com/game/cle-vs-ind-0022300001,2023-11-03,7:00 pm,CLE,IND,Cleveland Cavaliers,Indiana Pacers,1,1,LEAGUE PASS,93.5/107.5 The Fan|WTAM/WMMS/La Mega,Bally Sports Indiana|Bally Sports Ohio,,,cle,ind
73,0022300002,https://www.nba.com/game/nyk-vs-mil-0022300002,2023-11-03,7:30 pm,NYK,MIL,New York Knicks,Milwaukee Bucks,2,1,ESPN,620 AM/103.3 FM WTMJ|ESPN NY 98.7,Bally Sports WI|MSG,,,nyk,mil
74,0022300003,https://www.nba.com/game/was-vs-mia-0022300003,2023-11-03,8:00 pm,WAS,MIA,Washington Wizards,Miami Heat,3,1,LEAGUE PASS,WQAM 560 / S: WAQI 710|The Team 980 AM / WFED 1500 AM,Bally Sports Sun|MNMT,,,was,mia
75,0022300004,https://www.nba.com/game/bkn-vs-chi-0022300004,2023-11-03,8:00 pm,BKN,CHI,Brooklyn Nets,Chicago Bulls,4,2,LEAGUE PASS,670 AM / S: 1200 AM|101.9 FM / 660 AM,NBC Sports Chicago|YES,,,bkn,chi
76,0022300005,https://www.nba.com/game/gsw-vs-okc-0022300005,2023-11-03,8:00 pm,GSW,OKC,Golden State Warriors,Oklahoma City Thunder,5,3,LEAGUE PASS,WWLS/WKY|95.7 The Game,Bally Sports OK|NBC Sports Bay Area,,,gsw,okc
77,0022300006,https://www.nba.com/game/dal-vs-den-0022300006,2023-11-03,10:00 pm,DAL,DEN,Dallas Mavericks,Denver Nuggets,6,1,ESPN,Altitude Sports Radio 92.5 FM|97.1 FM / S: 99.1 FM,Altitude|Bally Sports SW-DAL,,,dal,den
78,0022300007,https://www.nba.com/game/mem-vs-por-0022300007,2023-11-03,10:00 pm,MEM,POR,Memphis Grizzlies,Portland Trail Blazers,7,2,LEAGUE PASS,Rip City Radio 620|ESPN 92.9FM/680AM,ROOT SPORTS/ROOT SPORTS Plus|Bally Sports SE-MEM,,,mem,por
79,0022300132,https://www.nba.com/game/phx-vs-phi-0022300132,2023-11-04,1:00 pm,PHX,PHI,Phoenix Suns,Philadelphia 76ers,1,1,LEAGUE PASS,97.5 The Fanatic|ESPN 620 / S: KSUN,NBC Sports Philadelphia|AZ Family 3TV / AZ Family Sports Network 44,,,phx,phi
80,0022300133,https://www.nba.com/game/cha-vs-ind-0022300133,2023-11-04,7:00 pm,CHA,IND,Charlotte Hornets,Indiana Pacers,2,1,LEAGUE PASS,93.5/107.5 The Fan|WFNZ 92.7 FM,Bally Sports Indiana|Bally Sports SE-CHA,,,cha,ind
81,0022300134,https://www.nba.com/game/lal-vs-orl-0022300134,2023-11-04,7:00 pm,LAL,ORL,Los Angeles Lakers,Orlando Magic,3,2,LEAGUE PASS,WYGM 96.9FM / 740AM|ESPN LA 710/1330 KWKW,Bally Sports Florida|Spectrum SportsNet,,,lal,orl
82,0022300135,https://www.nba.com/game/atl-vs-nop-0022300135,2023-11-04,7:00 pm,ATL,NOP,Atlanta Hawks,New Orleans Pelicans,4,3,LEAGUE PASS,WRNO 99.5FM|WZGC,Bally Sports New Orleans|Bally Sports SE-ATL,,,atl,no
83,0022300136,https://www.nba.com/game/bos-vs-bkn-0022300136,2023-11-04,8:00 pm,BOS,BKN,Boston Celtics,Brooklyn Nets,5,1,LEAGUE PASS,101.9 FM / 660 AM|ROCK 92.9,YES|NBC Sports Boston,,,bos,bkn
84,0022300137,https://www.nba.com/game/sac-vs-hou-0022300137,2023-11-04,8:00 pm,SAC,HOU,Sacramento Kings,Houston Rockets,6,2,LEAGUE PASS,790 AM / S: 93.3 FM|Sactown Sports 1140 AM,Space City Home Network|NBCSCA,,,sac,hou
85,0022300138,https://www.nba.com/game/uta-vs-min-0022300138,2023-11-04,8:00 pm,UTA,MIN,Utah Jazz,Minnesota Timberwolves,7,3,LEAGUE PASS,KSL 97.5 FM / S: KBMG 106.3 FM,Bally Sports North|KJZZ,,,uth,min
86,0022300139,https://www.nba.com/game/chi-vs-den-0022300139,2023-11-04,9:00 pm,CHI,DEN,Chicago Bulls,Denver Nuggets,8,1,NBA TV,Altitude Sports Radio 92.5 FM|670 The Score,Altitude 2|NBCSCH+,,,chi,den
87,0022300140,https://www.nba.com/game/phx-vs-det-0022300140,2023-11-05,3:00 pm,PHX,DET,Phoenix Suns,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|KMVP 98.7 / S: KSUN,Bally Sports DET|AZ Family 3TV / AZ Family Sports Network 44,,,phx,det
88,0022300141,https://www.nba.com/game/tor-vs-sas-0022300141,2023-11-05,3:30 pm,TOR,SAS,Toronto Raptors,San Antonio Spurs,2,1,LEAGUE PASS,WOAI/KXTN|Sportsnet 590,Bally Sports SW-SA|SN,,,tor,sas
89,0022300142,https://www.nba.com/game/gsw-vs-cle-0022300142,2023-11-05,6:00 pm,GSW,CLE,Golden State Warriors,Cleveland Cavaliers,3,1,LEAGUE PASS,WTAM/WMMS/La Mega|95.7 The Game,Bally Sports Ohio|NBC Sports Bay Area,,,gsw,cle
90,0022300143,https://www.nba.com/game/cha-vs-dal-0022300143,2023-11-05,7:30 pm,CHA,DAL,Charlotte Hornets,Dallas Mavericks,4,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|WFNZ 92.7 FM,Bally Sports SW-DAL|Bally Sports SE-CHA,,,cha,dal
91,0022300144,https://www.nba.com/game/mem-vs-por-0022300144,2023-11-05,9:00 pm,MEM,POR,Memphis Grizzlies,Portland Trail Blazers,5,1,LEAGUE PASS,Rip City Radio 620|ESPN 92.9FM/680AM,ROOT SPORTS/ROOT SPORTS Plus|Bally Sports SE-MEM,,,mem,por
92,0022300145,https://www.nba.com/game/gsw-vs-det-0022300145,2023-11-06,7:00 pm,GSW,DET,Golden State Warriors,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|95.7 The Game,Bally Sports DET|NBC Sports Bay Area,,,gsw,det
93,0022300146,https://www.nba.com/game/sas-vs-ind-0022300146,2023-11-06,7:00 pm,SAS,IND,San Antonio Spurs,Indiana Pacers,2,2,LEAGUE PASS,93.5/107.5 The Fan|WOAI/KXTN,Bally Sports Indiana|Bally Sports SW-SA,,,sas,ind
94,0022300147,https://www.nba.com/game/dal-vs-orl-0022300147,2023-11-06,7:00 pm,DAL,ORL,Dallas Mavericks,Orlando Magic,3,3,LEAGUE PASS,WYGM 96.9FM / 740AM|97.1 FM / S: 99.1 FM,Bally Sports Florida|Bally Sports SW-DAL,,,dal,orl
95,0022300148,https://www.nba.com/game/was-vs-phi-0022300148,2023-11-06,7:00 pm,WAS,PHI,Washington Wizards,Philadelphia 76ers,4,4,LEAGUE PASS,97.5 The Fanatic|The Team 980 AM / WFED 1500 AM,NBC Sports Philadelphia|MNMT,,,was,phi
96,0022300149,https://www.nba.com/game/mil-vs-bkn-0022300149,2023-11-06,7:30 pm,MIL,BKN,Milwaukee Bucks,Brooklyn Nets,5,1,LEAGUE PASS,101.9 FM / 660 AM|620 AM/103.3 FM WTMJ,YES|Bally Sports WI,,,mil,bkn
97,0022300150,https://www.nba.com/game/lal-vs-mia-0022300150,2023-11-06,7:30 pm,LAL,MIA,Los Angeles Lakers,Miami Heat,6,2,NBA TV,WQAM 560 / S: WAQI 710|ESPN LA 710/1330 KWKW,Bally Sports Sun|Spectrum SportsNet,,,lal,mia
98,0022300151,https://www.nba.com/game/lac-vs-nyk-0022300151,2023-11-06,7:30 pm,LAC,NYK,LA Clippers,New York Knicks,7,3,LEAGUE PASS,ESPN NY 98.7|AM 570 KLAC/S: KWKW,MSG|Bally Sports SoCal,,,lac,nyk
99,0022300152,https://www.nba.com/game/uta-vs-chi-0022300152,2023-11-06,8:00 pm,UTA,CHI,Utah Jazz,Chicago Bulls,8,1,LEAGUE PASS,670 AM / S: 1200 AM|KSL 97.5 FM / S: KBMG 106.3 FM,NBC Sports Chicago|KJZZ,,,uth,chi
100,0022300153,https://www.nba.com/game/sac-vs-hou-0022300153,2023-11-06,8:00 pm,SAC,HOU,Sacramento Kings,Houston Rockets,9,2,LEAGUE PASS,790 AM / S: 93.3 FM|Sactown Sports 1140 AM,Space City Home Network|NBCSCA,,,sac,hou
101,0022300154,https://www.nba.com/game/bos-vs-min-0022300154,2023-11-06,8:00 pm,BOS,MIN,Boston Celtics,Minnesota Timberwolves,10,3,LEAGUE PASS,ROCK 92.9,Bally Sports North|NBC Sports Boston,,,bos,min
102,0022300155,https://www.nba.com/game/atl-vs-okc-0022300155,2023-11-06,8:00 pm,ATL,OKC,Atlanta Hawks,Oklahoma City Thunder,11,4,LEAGUE PASS,WWLS/WKY|WZGC,Bally Sports OK|Bally Sports SE-ATL,,,atl,okc
103,0022300156,https://www.nba.com/game/nop-vs-den-0022300156,2023-11-06,9:00 pm,NOP,DEN,New Orleans Pelicans,Denver Nuggets,12,1,LEAGUE PASS,Altitude Sports Radio 92.5 FM|WRNO 99.5FM,Altitude|Bally Sports New Orleans,,,no,den
104,0022300157,https://www.nba.com/game/was-vs-cha-0022300157,2023-11-08,7:00 pm,WAS,CHA,Washington Wizards,Charlotte Hornets,1,1,LEAGUE PASS,WFNZ 92.7 FM|The Team 980 AM / WFED 1500 AM,Bally Sports SE-CHA|MNMT,,,was,cha
105,0022300158,https://www.nba.com/game/uta-vs-ind-0022300158,2023-11-08,7:00 pm,UTA,IND,Utah Jazz,Indiana Pacers,2,2,LEAGUE PASS,93.5/107.5 The Fan|KSL 97.5 FM / S: KBMG 106.3 FM,Bally Sports Indiana|KJZZ,,,uth,ind
106,0022300159,https://www.nba.com/game/bos-vs-phi-0022300159,2023-11-08,7:00 pm,BOS,PHI,Boston Celtics,Philadelphia 76ers,3,3,LEAGUE PASS,97.5 The Fanatic|98.5 The Sports Hub,NBC Sports Philadelphia|NBC Sports Boston,,,bos,phi
107,0022300160,https://www.nba.com/game/lac-vs-bkn-0022300160,2023-11-08,7:30 pm,LAC,BKN,LA Clippers,Brooklyn Nets,4,1,LEAGUE PASS,101.9 FM / 660 AM|AM 570 KLAC/S: KWKW,YES|KTLA,,,lac,bkn
108,0022300161,https://www.nba.com/game/sas-vs-nyk-0022300161,2023-11-08,7:30 pm,SAS,NYK,San Antonio Spurs,New York Knicks,5,2,ESPN,ESPN NY 98.7|WOAI/KXTN,,,,sas,nyk
109,0022300162,https://www.nba.com/game/phx-vs-chi-0022300162,2023-11-08,8:00 pm,PHX,CHI,Phoenix Suns,Chicago Bulls,6,1,LEAGUE PASS,670 AM / S: 1200 AM|KMVP 98.7 / S: KSUN,NBC Sports Chicago|AZ Family 3TV / AZ Family Sports Network 44,,,phx,chi
110,0022300163,https://www.nba.com/game/lal-vs-hou-0022300163,2023-11-08,8:00 pm,LAL,HOU,Los Angeles Lakers,Houston Rockets,7,2,LEAGUE PASS,790 AM / S: 93.3 FM|ESPN LA 710/1330 KWKW,Space City Home Network|Spectrum SportsNet,,,lal,hou
111,0022300164,https://www.nba.com/game/mia-vs-mem-0022300164,2023-11-08,8:00 pm,MIA,MEM,Miami Heat,Memphis Grizzlies,8,3,LEAGUE PASS,ESPN 92.9FM/680AM|WQAM 560 / S: WAQI 710,Bally Sports SE-MEM|Bally Sports Sun,,,mia,mem
112,0022300165,https://www.nba.com/game/det-vs-mil-0022300165,2023-11-08,8:00 pm,DET,MIL,Detroit Pistons,Milwaukee Bucks,9,4,LEAGUE PASS,620 AM/103.3 FM WTMJ|97.1 FM The Ticket,Bally Sports WI|Bally Sports DET,,,det,mil
113,0022300166,https://www.nba.com/game/nop-vs-min-0022300166,2023-11-08,8:00 pm,NOP,MIN,New Orleans Pelicans,Minnesota Timberwolves,10,5,LEAGUE PASS,WRNO 99.5FM,Bally Sports North|Bally Sports New Orleans,,,no,min
114,0022300167,https://www.nba.com/game/cle-vs-okc-0022300167,2023-11-08,8:00 pm,CLE,OKC,Cleveland Cavaliers,Oklahoma City Thunder,11,6,LEAGUE PASS,WWLS/WKY|WTAM/WMMS/La Mega,Bally Sports OK|Bally Sports Ohio,,,cle,okc
115,0022300168,https://www.nba.com/game/tor-vs-dal-0022300168,2023-11-08,8:30 pm,TOR,DAL,Toronto Raptors,Dallas Mavericks,12,1,LEAGUE PASS,97.1 FM / S: 99.1 FM|TSN Radio 1050,Bally Sports SW-DAL|TSN,,,tor,dal
116,0022300169,https://www.nba.com/game/gsw-vs-den-0022300169,2023-11-08,10:00 pm,GSW,DEN,Golden State Warriors,Denver Nuggets,13,1,ESPN,Altitude Sports Radio 92.5 FM|95.7 The Game,Altitude|NBC Sports Bay Area,,,gsw,den
117,0022300170,https://www.nba.com/game/por-vs-sac-0022300170,2023-11-08,10:00 pm,POR,SAC,Portland Trail Blazers,Sacramento Kings,14,2,LEAGUE PASS,Sactown Sports 1140 AM|Rip City Radio 620,NBCSCA|ROOT SPORTS/ROOT SPORTS Plus,,,por,sac
118,0022300171,https://www.nba.com/game/mil-vs-ind-0022300171,2023-11-09,7:00 pm,MIL,IND,Milwaukee Bucks,Indiana Pacers,1,1,NBA TV,93.5/107.5 The Fan|620 AM/103.3 FM WTMJ,Bally Sports Indiana|Bally Sports WI,,,mil,ind
119,0022300172,https://www.nba.com/game/atl-vs-orl-0022300172,2023-11-09,9:30 pm,ATL,ORL,Atlanta Hawks,Orlando Magic,2,1,NBA TV,WYGM 96.9FM / 740AM|WZGC,Bally Sports Florida|Bally Sports SE-ATL,,,atl,orl
120,0022300008,https://www.nba.com/game/phi-vs-det-0022300008,2023-11-10,7:00 pm,PHI,DET,Philadelphia 76ers,Detroit Pistons,1,1,LEAGUE PASS,97.1 FM The Ticket|97.5 The Fanatic,Bally Sports DET|NBC Sports Philadelphia,,,phi,det
121,0022300009,https://www.nba.com/game/cha-vs-was-0022300009,2023-11-10,7:00 pm,CHA,WAS,Charlotte Hornets,Washington Wizards,2,2,LEAGUE PASS,Bloomberg 99.1 / Federal News Network|WFNZ 92.7 FM,MNMT|Bally Sports SE-CHA,,,cha,was
122,0022300010,https://www.nba.com/game/bkn-vs-bos-0022300010,2023-11-10,7:30 pm,BKN,BOS,Brooklyn Nets,Boston Celtics,3,1,ESPN,98.5 The Sports Hub|101.9 FM / 660 AM,NBC Sports Boston|YES,,,bkn,bos
